FileName,LayerName,Group,Source,Categorical
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\browndownrates\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.09browndownrates.tif,BrownDownRates_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\largeintegrals\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.10largeintegrals.tif,LargeIntegrals_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\smallintegrals\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.11smallintegrals.tif,SmallIntegrals_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\001\AnnualMaximumValue\WGS84\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.AnnualMaximumValue.tif,AnnualMaxValue_2008,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\001\AnnualMeanValue\WGS84\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.AnnualMeanValue.tif,AnnualMeanValue_2008,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\001\AnnualMinimumValue\WGS84\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.AnnualMinimumValue.tif,AnnualMinValue_2008,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\001\Landcover\WGS84\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.Landcover.tif,Landcover_2008,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\001\QualityFlag\WGS84\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.QualityFlag.tif,QualityFlag_2008,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\001\RMSE\WGS84\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.RMSE.tif,RMSE_2008,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\greenups\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.01greenups.tif,GreenUps_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\browndowns\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.02browndowns.tif,BrownDowns_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\seasonlengths\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.03seasonlengths.tif,SeasonLengths_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\baselevels\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.04baselevels.tif,BaseLevels_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\peakdates\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.05peakdates.tif,PeakDates_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\maxpeakvalues\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.06maxpeakvalues.tif,MaxPeakValues_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\amplitudes\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.07amplitudes.tif,Amplitudes_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\greenuprates\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.08greenuprates.tif,GreenUpRates_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\browndownrates\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.09browndownrates.tif,BrownDownRates_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\largeintegrals\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.10largeintegrals.tif,LargeIntegrals_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\DoublePeakRemoved\smallintegrals\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.11smallintegrals.tif,SmallIntegrals_2009 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\001\AnnualMaximumValue\WGS84\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.AnnualMaximumValue.tif,AnnualMaxValue_2009,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\001\AnnualMeanValue\WGS84\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.AnnualMeanValue.tif,AnnualMeanValue_2009,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\001\AnnualMinimumValue\WGS84\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.AnnualMinimumValue.tif,AnnualMinValue_2009,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\001\Landcover\WGS84\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.Landcover.tif,Landcover_2009,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\001\QualityFlag\WGS84\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.QualityFlag.tif,QualityFlag_2009,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2009\001\RMSE\WGS84\MOD09A1P_EVI.A2009001.h10v05.005.2011043000000.RMSE.tif,RMSE_2009,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.01greenups.tif,GreenUps_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.02browndowns.tif,BrownDowns_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.03seasonlengths.tif,SeasonLengths_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.04baselevels.tif,BaseLevels_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.05peakdates.tif,PeakDates_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.06maxpeakvalues.tif,MaxPeakValues_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.07amplitudes.tif,Amplitudes_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.08greenuprates.tif,GreenUpRates_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.09browndownrates.tif,BrownDownRates_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.10largeintegrals.tif,LargeIntegrals_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.11smallintegrals.tif,SmallIntegrals_2000 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.AnnualMaximumValue.tif,AnnualMaxValue_2000,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.AnnualMeanValue.tif,AnnualMeanValue_2000,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.AnnualMinimumValue.tif,AnnualMinValue_2000,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\001\Landcover\WGS84\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.Landcover.tif,Landcover_2000,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.QualityFlag.tif,QualityFlag_2000,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2000\001\RMSE\WGS84\MOD09A1P_NDVI.A2000001.h10v05.005.2009340185821.RMSE.tif,RMSE_2000,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.01greenups.tif,GreenUps_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.02browndowns.tif,BrownDowns_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.03seasonlengths.tif,SeasonLengths_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.04baselevels.tif,BaseLevels_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.05peakdates.tif,PeakDates_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.06maxpeakvalues.tif,MaxPeakValues_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.07amplitudes.tif,Amplitudes_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.08greenuprates.tif,GreenUpRates_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.09browndownrates.tif,BrownDownRates_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.10largeintegrals.tif,LargeIntegrals_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.11smallintegrals.tif,SmallIntegrals_2001 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.AnnualMaximumValue.tif,AnnualMaxValue_2001,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.AnnualMeanValue.tif,AnnualMeanValue_2001,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.AnnualMinimumValue.tif,AnnualMinValue_2001,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\001\Landcover\WGS84\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.Landcover.tif,Landcover_2001,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.QualityFlag.tif,QualityFlag_2001,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2001\001\RMSE\WGS84\MOD09A1P_NDVI.A2001001.h10v05.005.2010098194112.RMSE.tif,RMSE_2001,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.01greenups.tif,GreenUps_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.02browndowns.tif,BrownDowns_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.03seasonlengths.tif,SeasonLengths_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.04baselevels.tif,BaseLevels_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.05peakdates.tif,PeakDates_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.06maxpeakvalues.tif,MaxPeakValues_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.07amplitudes.tif,Amplitudes_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.08greenuprates.tif,GreenUpRates_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.09browndownrates.tif,BrownDownRates_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.10largeintegrals.tif,LargeIntegrals_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.11smallintegrals.tif,SmallIntegrals_2002 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.AnnualMaximumValue.tif,AnnualMaxValue_2002,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.AnnualMeanValue.tif,AnnualMeanValue_2002,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.AnnualMinimumValue.tif,AnnualMinValue_2002,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\001\Landcover\WGS84\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.Landcover.tif,Landcover_2002,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.QualityFlag.tif,QualityFlag_2002,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2002\001\RMSE\WGS84\MOD09A1P_NDVI.A2002001.h10v05.005.2010119013205.RMSE.tif,RMSE_2002,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.01greenups.tif,GreenUps_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.02browndowns.tif,BrownDowns_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.03seasonlengths.tif,SeasonLengths_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.04baselevels.tif,BaseLevels_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.05peakdates.tif,PeakDates_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.06maxpeakvalues.tif,MaxPeakValues_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.07amplitudes.tif,Amplitudes_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.08greenuprates.tif,GreenUpRates_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.09browndownrates.tif,BrownDownRates_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.10largeintegrals.tif,LargeIntegrals_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.11smallintegrals.tif,SmallIntegrals_2003 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.AnnualMaximumValue.tif,AnnualMaxValue_2003,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.AnnualMeanValue.tif,AnnualMeanValue_2003,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.AnnualMinimumValue.tif,AnnualMinValue_2003,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\001\Landcover\WGS84\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.Landcover.tif,Landcover_2003,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.QualityFlag.tif,QualityFlag_2003,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2003\001\RMSE\WGS84\MOD09A1P_NDVI.A2003001.h10v05.005.2010128070617.RMSE.tif,RMSE_2003,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.01greenups.tif,GreenUps_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.02browndowns.tif,BrownDowns_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.03seasonlengths.tif,SeasonLengths_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.04baselevels.tif,BaseLevels_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.05peakdates.tif,PeakDates_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.06maxpeakvalues.tif,MaxPeakValues_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.07amplitudes.tif,Amplitudes_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.08greenuprates.tif,GreenUpRates_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.09browndownrates.tif,BrownDownRates_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
